Fighter1_ID,Fighter2_ID,Winner_ID,Method,Round
2036,2585,2036,"Decision (unanimous) (29–28, 29–28, 29–28)",3
2529,2488,2529,"Decision (unanimous) (29–28, 29–28, 30–27)",3
2574,1307,1307,"Decision (unanimous) (48–47, 48–47, 48–47)",5
1402,954,1402,KO (punches),1
2702,3237,2702,"Decision (unanimous) (30–27, 30–27, 29–28)",3
1488,976,1488,TKO (punches),3
2493,3440,3440,"Decision (unanimous) (30–27, 30–27, 30–27)",3
1092,2552,2552,Submission (arm-triangle choke),1
2341,649,2341,KO (punch),2
364,1823,1823,"Decision (split) (28–29, 29–28, 29–28)",3
2546,566,2546,"Decision (unanimous) (29–28, 29–28, 29–28)",3
1184,3528,1184,"Decision (unanimous) (30–27, 30–27, 30–27)",3
1213,2440,1213,"Decision (split) (29–28, 28–29, 29–28)",3
1063,102,102,KO (punches),1
3459,3301,3301,"Decision (unanimous) (48–47, 48–47, 48–47)",5
3545,616,3545,KO (punches),1
2256,1869,1869,"Decision (unanimous) (30–27, 30–27, 29–28)",3
519,827,827,TKO (punches),3
1650,1310,1310,"Decision (unanimous) (30–27, 30–27, 30–27)",3
1764,736,1764,Submission (arm-triangle choke),1
2719,3203,2719,KO (punch),2
3679,2650,3679,"Decision (unanimous) (29–28, 29–28, 29–28)",3
218,2582,218,"Decision (unanimous) (30–27, 30–27, 30–27)",3
860,3588,860,"Decision (split) (29–28, 28–29, 29–28)",3
1753,1984,1984,KO (punches),1
2161,2761,2761,"Decision (unanimous) (48–47, 48–47, 48–47)",5
2370,2707,2370,KO (punches),1
2548,3671,3671,"Decision (unanimous) (30–27, 30–27, 29–28)",3
1461,1393,1461,TKO (punches),3
3311,816,3311,"Decision (unanimous) (30–27, 30–27, 30–27)",3
2587,216,216,Submission (arm-triangle choke),1
2056,23,23,KO (punch),2
1691,526,526,"Decision (unanimous) (29–28, 29–28, 29–28)",3
3685,2566,3685,"Decision (unanimous) (30–27, 30–27, 30–27)",3
329,2712,2712,"Decision (split) (29–28, 28–29, 29–28)",3
84,787,787,KO (punches),1
1075,2762,2762,TKO (retirement),4
2491,2451,2491,"Decision (unanimous) (30–27, 30–27, 29–28)",3
2125,2477,2125,"Decision (unanimous) (29–28, 29–28, 29–28)",3
880,2891,880,KO (punch),2
2514,107,107,"Decision (unanimous) (29–27, 29–28, 29–28)",3
3661,236,3661,"Decision (unanimous) (29–28, 29–28, 29–28)",3
817,2649,817,TKO (elbows and punches),2
1628,659,1628,TKO (front kick to the body and punches),1
2591,33,2591,KO (punches),3
2323,3421,2323,"Decision (unanimous) (50–45, 50–45, 50–44)",5
2531,2788,2531,KO (punches),2
1349,2399,2399,"Decision (unanimous) (29–28, 29–28, 29–28)",3
726,424,726,KO (knee and elbows),3
3622,3061,3622,"Decision (unanimous) (29–28, 29–28, 29–28)",3
78,313,313,KO (punches),2
522,212,212,"Decision (unanimous) (30–27, 30–27, 29–28)",3
780,1048,1048,"Decision (unanimous) (29–28, 29–28, 30–27)",3
2508,2190,2508,"Decision (unanimous) (30–27, 30–27, 30–27)",3
666,1810,1810,"Decision (unanimous) (29–28, 29–28, 29–28)",3
2345,2470,2470,Technical Submission (rear-naked choke),1
3427,70,70,"Decision (unanimous) (30–27, 30–27, 30–27)",3
2168,3586,3586,"Decision (split) (28–29, 29–28, 29–28)",3
3339,3351,3351,Technical Submission (rear-naked choke),1
1824,242,242,No Contest (accidental eye poke),2
2317,2789,2789,"Decision (split) (29–28, 28–29, 29–28)",3
2716,812,2716,"Decision (split) (27–28, 28–27, 28–27)",3
1599,539,539,Submission (rear-naked choke),1
213,2041,2041,Technical Submission (face crank),2
1778,698,698,Submission (arm-triangle choke),2
2311,530,530,"Decision (unanimous) (29–28, 29–28, 29–28)",3
953,2375,953,Submission (rear-naked choke),1
2993,651,2993,"Decision (split) (29–28, 28–29, 29–28)",3
104,2024,104,Submission (armbar),1
2124,2603,2124,TKO (leg kicks),3
122,1187,122,"Decision (unanimous) (30–27, 29–28, 29–28)",3
2646,2239,2239,"Decision (unanimous) (49–46, 49–46, 48–47)",5
3202,3565,3565,"Decision (unanimous) (30–27, 29–28, 29–28)",3
2926,771,2926,KO (punches),1
3216,2777,3216,TKO (punches),2
3663,2578,3663,Submission (rear-naked choke),2
2396,2404,2396,Submission (brabo choke),1
2335,1357,2335,"Decision (unanimous) (30–27, 30–27, 30–27)",3
883,2605,883,Submission (guillotine choke),1
1087,1481,1481,"Decision (unanimous) (30–27, 30–27, 30–27)",3
2275,884,884,"Decision (unanimous) (30–27, 30–27, 30–27)",3
2427,3372,2427,"Decision (unanimous) (29–28, 29–28, 29–28)",3
311,961,961,"Decision (unanimous) (50–45, 50–45, 50–45)",5
408,1852,408,TKO (punches),2
2981,3524,3524,"Technical Decision (unanimous) (30–27, 30–27, 30–27)",3
814,2775,2775,TKO (punches),1
2263,59,2263,TKO (punches),1
2290,2023,2290,"Decision (split) (28–29, 30–27, 30–27)",3
870,1703,1703,KO (punches),1
1105,1452,1452,"Decision (unanimous) (29–28, 29–28, 30–27)",3
140,426,140,TKO (punches),2
1981,438,438,TKO (punches),3
165,3346,165,TKO (punch),3
2492,1911,1911,TKO (soccer kick to the body),2
2392,1838,1838,"Decision (unanimous) (30–27, 30–27, 30–26)",3
67,665,67,"Decision (split) (47–48, 48–47, 49–46)",5
1444,1309,1444,"Decision (split) (27–30, 29–28, 29–28)",3
532,1929,1929,"Decision (split) (29–28, 27–30, 29–28)",3
197,1083,197,KO (head kick),1
458,2452,458,"Decision (unanimous) (30–27, 30–27, 30–27)",3
2015,2167,2167,"Decision (unanimous) (29–28, 29–28, 29–28)",3
717,815,815,"Decision (unanimous) (29–28, 29–28, 29–28)",3
1394,920,1394,"Decision (unanimous) (30–27, 29–28, 29–28)",3
1976,143,1976,Submission (guillotine choke),2
80,411,80,TKO (punches),2
1334,2471,2471,KO (punches),1
3621,3678,3678,"Decision (unanimous) (49–45, 49–45, 49–45)",5
1351,1033,1351,KO (punch),5
2347,3331,3331,"Decision (split) (28–29, 29–28, 29–28)",3
2277,398,2277,Submission (rear-naked choke),2
2597,2560,2560,TKO (punches),2
1567,3130,3130,"Decision (unanimous) (30–27, 30–27, 30–27)",3
1826,3657,1826,TKO (punches),1
2123,3349,2123,TKO (punches),2
114,2709,114,"Decision (split) (28–29, 29–28, 29–28)",3
2081,1177,1177,"Decision (unanimous) (30–27, 30–25, 29–26)",3
948,1054,948,Submission (rear-naked choke),2
2279,2477,2477,KO (punch),2
1213,3091,1213,TKO (punches),2
670,2988,2988,"Decision (unanimous) (30–27, 29–28, 29–28)",3
1704,764,764,KO (punches),2
2447,2365,2365,"Decision (unanimous) (29–28, 29–28, 29–28)",3
2032,2037,2037,TKO (punches),1
1302,3610,1302,TKO (head kick and punches),3
1386,947,1386,"Decision (unanimous) (29–28, 29–28, 29–28)",3
1988,1868,1988,"Decision (unanimous) (29–28, 29–28, 29–28)",3
3086,1920,3086,"Decision (unanimous) (30–27, 30–27, 30–27)",3
1786,2494,2494,Submission (arm-triangle choke),3
880,2413,2413,"Decision (unanimous) (48–47, 48–47, 49–46)",5
1952,48,48,"Decision (unanimous) (30–27, 30–27, 30–27)",3
3033,2491,3033,Submission (guillotine choke),1
2541,2470,2470,Submission (guillotine choke),1
633,340,340,KO (punches),2
2953,379,379,TKO (doctor stoppage),2
1659,1846,1846,"Decision (unanimous) (30–27, 30–27, 30–27)",3
368,2368,2368,"Decision (unanimous) (29–27, 29–27, 29–27)",3
1633,2978,1633,"Decision (unanimous) (29–28, 29–28, 29–28)",3
2188,2768,2768,TKO (punches),1
1559,214,214,"Decision (unanimous) (29–28, 29–28, 29–28)",3
2512,333,333,"Decision (unanimous) (30–27, 30–27, 30–27)",3
618,339,618,TKO (punches),2
1780,2245,1780,TKO (punches),3
2775,408,408,"Decision (unanimous) (30–27, 30–26, 29–27)",3
3358,2057,3358,KO (punches),1
2619,941,941,TKO (punches),3
443,3592,3592,"Decision (unanimous) (29–28, 29–28, 30–27)",3
610,738,610,"Decision (unanimous) (30–26, 30–27, 30–27)",3
342,1369,1369,Submission (brabo choke),2
2027,2651,2651,KO (head kick),1
2465,2654,2654,"Decision (split) (28–29, 29–28, 29–28)",3
3508,1107,3508,"Decision (unanimous) (30–27, 30–27, 29–28)",3
1498,1225,1498,"Decision (unanimous) (29–28, 29–28, 29–28)",3
49,1254,1254,"Decision (unanimous) (29–28, 29–28, 29–28)",3
2207,215,2207,"Decision (unanimous) (49–46, 50–45, 50–45)",5
1261,3564,3564,KO (punch),1
358,1142,1142,"Decision (unanimous) (30–27, 30–27, 30–27)",3
3625,2810,3625,TKO (punches),1
1332,2525,1332,Submission (guillotine choke),2
1956,2297,2297,TKO (knee to the body and punches),1
1071,3436,1071,TKO (punch to the body),3
93,1890,1890,"Decision (unanimous) (30–26, 30–26, 30–26)",3
485,2715,485,DQ (headbutts),2
2703,36,36,"Decision (unanimous) (30–27, 30–27, 29–28)",3
730,803,730,"Decision (split) (28–29, 29–28, 29–28)",3
1903,2531,1903,Submission (brabo choke),5
616,3160,3160,"Decision (split) (46–49, 50–45, 49–46)",5
1349,2345,1349,Technical Submission (armbar),1
2167,2557,2557,"Decision (unanimous) (29–28, 29–28, 29–28)",3
3664,390,390,"Decision (unanimous) (29–28, 29–28, 29–28)",3
80,1650,1650,"Decision (split) (29–28, 28–29, 30–27)",3
78,2728,78,Submission (rear-naked choke),1
700,3056,700,"Decision (unanimous) (29–28, 30–27, 30–27)",3
1980,2758,1980,"Decision (unanimous) (29–28, 29–28, 30–27)",3
1040,1227,1227,"Decision (unanimous) (30–27, 30–27, 29–28)",3
2479,846,2479,"Decision (unanimous) (30–27, 29–28, 29–28)",3
2611,1801,1801,"Decision (split) (30–27, 28–29, 30–27)",3
1410,468,1410,TKO (punches),4
1449,2640,2640,KO (punches),1
3345,2744,2744,Submission (rear-naked choke),2
3144,943,943,KO (spinning back elbow),1
1937,2626,2626,TKO (body kick and punches),1
3070,192,3070,"Decision (unanimous) (30–25, 30–25, 30–27)",3
2124,1628,1628,"Decision (unanimous) (30–27, 30–27, 30–27)",3
2552,2590,2552,KO (knee to the body),1
436,1566,1566,"Decision (unanimous) (30–26, 30–27, 30–27)",3
1753,708,708,"Decision (split) (28–29, 29–28, 29–28)",3
505,1925,1925,"Decision (unanimous) (30–27, 30–27, 30–27)",3
1111,2177,1111,"Decision (split) (28–29, 30–27, 30–27)",3
3111,1707,1707,"Decision (unanimous) (30–27, 30–27, 30–27)",3
3206,2477,3206,TKO (knee injury),2
1481,2994,1481,"Decision (unanimous) (30–27, 30–27, 29–28)",3
79,649,79,"Decision (unanimous) (29–28, 29–28, 29–28)",3
1325,146,1325,Submission (rear-naked choke),3
1497,70,70,"Decision (unanimous) (30–27, 30–27, 30–27)",3
2582,1018,1018,"Decision (split) (29–28, 28–29, 29–28)",3
1914,971,1914,"Decision (unanimous) (30–27, 30–27, 29–28)",3
936,1528,936,"Decision (split) (29–28, 28–29, 29–28)",3
3572,2859,3572,Submission (triangle armbar),1
2306,619,619,Submission (face crank),3
2534,1637,1637,"Decision (unanimous) (29–28, 29–28, 29–28)",3
3545,62,3545,KO (punches),1
2443,3461,3461,"Decision (unanimous) (30–27, 30–27, 29–28)",3
2710,1069,1069,"Decision (unanimous) (29–28, 30–27, 30–27)",3
3475,2332,2332,KO (punches),1
1249,1137,1249,"Decision (split) (28–29, 29–28, 29–28)",3
672,918,918,"Decision (split) (29–28, 28–29, 29–28)",3
1035,1553,1035,"Decision (unanimous) (30–27, 30–27, 30–27)",3
1032,2650,1032,"Decision (majority) (29–28, 29–28, 28–28)",3
1756,3606,1756,"Decision (split) (28–29, 29–28, 29–28)",3
2560,2471,2471,TKO (head kick and punches),2
1826,1402,1826,"Decision (unanimous) (29–28, 29–28, 29–28)",3
774,3033,774,"Decision (unanimous) (30–27, 29–28, 29–28)",3
539,413,539,TKO (doctor stoppage),2
1869,2399,1869,"Decision (unanimous) (29–28, 29–28, 29–28)",3
2574,229,2574,KO (punches),1
3187,954,954,"Decision (split) (28–29, 29–28, 29–28)",3
1520,2967,2967,KO (punch),2
1081,3216,3216,KO (punches),1
2692,3509,2692,"Decision (unanimous) (30–27, 30–27, 30–26)",3
145,409,409,"Decision (split) (29–28, 28–29, 30–27)",3
1312,3332,3332,"Decision (unanimous) (29–28, 29–28, 29–28)",3
2353,2999,2353,"Decision (unanimous) (30–27, 30–27, 29–28)",3
2239,611,2239,"Decision (unanimous) (49–46, 49–46, 48–47)",5
2804,2537,2804,"Decision (split) (28–29, 29–28, 29–28)",3
769,2967,2967,TKO (doctor stoppage),3
1824,332,332,"Decision (unanimous) (30–27, 30–27, 29–28)",3
883,2716,883,Submission (guillotine choke),1
398,2617,2617,No Contest (illegal elbows),1
1498,3387,1498,KO (punches),3
1447,309,1447,KO (punch),1
20,2854,2854,Submission (rear-naked choke),1
2492,1009,2492,"Decision (unanimous) (30–27, 30–27, 30–27)",3
976,852,852,Submission (arm-triangle choke),2
1452,1764,1452,Submission (armbar),2
547,1060,1060,TKO (punches),1
1357,1665,1357,"Decision (unanimous) (29–28, 29–28, 29–28)",3
823,2981,2981,TKO (punches),2
546,59,546,TKO (submission to punch),2
1754,102,102,TKO (punches),1
1579,1087,1087,Submission (arm-triangle choke),1
1984,214,1984,"Decision (unanimous) (29–28, 30–27, 30–27)",3
2591,2335,2335,"Decision (unanimous) (29–28, 29–28, 30–27)",3
2565,486,486,"Decision (unanimous) (29–28, 29–28, 30–27)",3
2488,3372,2488,"Decision (unanimous) (30–27, 30–27, 30–27)",3
2826,2316,2316,"Decision (unanimous) (50–45, 49–46, 49–46)",5
1891,2345,1891,"Decision (unanimous) (30–27, 30–27, 29–28)",3
3421,948,948,"Decision (unanimous) (29–28, 29–28, 30–27)",3
933,540,540,Submission (rear-naked choke),1
1105,736,736,"Decision (unanimous) (29–28, 29–28, 29–28)",3
90,368,90,TKO (knees and punches),3
2057,2211,2211,KO (punches),2
937,3611,937,TKO (punches),1
1988,1075,1075,"Decision (unanimous) (30–27, 30–27, 30–27)",3
1393,804,1393,"Decision (split) (27–30, 29–28, 29–28)",3
253,1304,1304,"Decision (unanimous) (30–27, 30–27, 29–28)",3
814,3288,814,"Decision (unanimous) (29–28, 29–28, 30–27)",3
3351,3103,3103,Submission (armbar),1
1444,1929,1929,"Decision (unanimous) (30–25, 30–25, 30–26)",3
3426,218,218,"Decision (split) (29–28, 27–30, 29–28)",3
2848,530,2848,"Decision (unanimous) (30–27, 29–28, 29–28)",3
1575,1187,1575,Submission (triangle choke),2
2742,1599,2742,"Decision (unanimous) (30–27, 30–27, 30–27)",3
3565,764,764,"Decision (unanimous) (30–27, 29–28, 29–28)",3
884,3663,3663,Submission (rear-naked choke),1
1845,51,1845,"Decision (unanimous) (30–27, 30–27, 30–27)",3
17,798,798,Submission (rear naked choke),4
880,1556,1556,TKO (punches),1
1368,1048,1368,"Decision (split) (28–29, 29–28, 29–28)",3
2762,3339,2762,"Decision (split) (29–28, 27–30, 30–27)",3
1784,2552,2552,KO (punch),2
3203,3477,3477,Submission (heel hook),1
2605,651,2605,"Decision (split) (29–28, 28–29, 29–28)",3
2854,2326,2326,"Decision (unanimous) (30–27, 30–27, 30–26)",3
1467,426,1467,TKO (retirement),3
2641,2297,2297,"Decision (unanimous) (30–27, 30–27, 29–28)",3
3060,1102,3060,"Decision (unanimous) (30–27, 30–26, 29–28)",3
340,468,340,"Decision (unanimous) (49–45, 49–45, 48–46)",5
2654,1332,2654,"Decision (unanimous) (29–28, 29–28, 29–28)",3
1885,2154,2154,TKO (punches),1
2041,2926,2041,Submission (arm-triangle choke),2
1942,438,1942,"Decision (split) (28–29, 30–27, 29–28)",3
2626,2038,2626,"Decision (unanimous) (30–27, 30–27, 30–27)",3
342,1813,342,"Decision (split) (28–29, 29–28, 30–27)",3
515,2311,515,"Decision (split) (27–30, 29–28, 29–28)",3
356,424,356,"Decision (unanimous) (50–45, 50–45, 49–46)",5
2985,114,2985,"Decision (unanimous) (30–27, 30–27, 30–27)",3
2263,1060,1060,TKO (elbows and punches),1
2891,823,823,Submission (ninja choke),2
159,2452,159,"Decision (unanimous) (30–27, 29–28, 29–28)",3
2737,2397,2397,TKO (doctor stoppage),2
812,1934,812,Submission (arm-triangle choke),2
787,1801,1801,"Decision (unanimous) (30–27, 29–28, 29–28)",3
3636,2853,2853,"Decision (unanimous) (30–26, 30–26, 30–27)",3
104,730,104,Submission (armbar),1
2492,411,2492,"Decision (unanimous) (30–27, 30–27, 30–27)",3
2788,2123,2123,TKO (doctor stoppage),2
1410,67,1410,"Decision (unanimous) (29–28, 29–28, 29–28)",3
1121,379,1121,"Decision (split) (29–28, 28–29, 29–28)",3
242,1521,242,TKO (punches),2
532,2098,532,KO (punch),2
3685,1012,3685,KO (knee),3
1533,3190,3190,"Decision (unanimous) (30–27, 30–27, 30–27)",3
1628,2690,1628,"Decision (unanimous) (30–27, 29–28, 29–28)",3
1707,2152,1707,"Decision (unanimous) (30–27, 30–27, 30–27)",3
2479,3681,2479,Submission (arm-triangle choke),1
84,217,217,"Decision (unanimous) (29–28, 29–28, 29–28)",3
605,515,515,"Decision (split) (28–29, 29–28, 29–28)",3
816,2341,816,Technical Submission (guillotine choke),1
2323,827,827,"Decision (unanimous) (49–46, 48–47, 48–47)",5
1170,2939,2939,"Decision (unanimous) (50–45, 50–45, 50–45)",5
1826,2370,1826,"Decision (unanimous) (30–26, 30–27, 30–27)",3
3671,2651,2651,"Decision (split) (29–28, 28–29, 29–28)",3
2375,2712,2712,"Decision (unanimous) (29–28, 29–27, 29–27)",3
45,815,815,"Decision (unanimous) (30–27, 30–27, 30–27)",3
197,3311,197,TKO (punches),1
3086,1461,3086,Technical Submission (rear-naked choke),1
526,3387,3387,"Decision (unanimous) (29–28, 29–28, 29–28)",3
132,2744,2744,"Decision (unanimous) (29–28, 29–28, 29–28)",3
2471,2754,2471,TKO (punches),4
2464,2456,2456,"Decision (split) (48–47, 47–48, 48–47)",5
244,48,244,"Decision (split) (28–29, 29–28, 29–28)",3
774,1349,774,TKO (corner stoppage),1
3439,1262,1262,"Decision (unanimous) (30–27, 30–27, 29–28)",3
408,3279,408,KO (punch),3
1846,2709,1846,"Decision (split) (29–28, 28–29, 29–28)",3
1309,1386,1309,"Decision (split) (27–30, 29–28, 29–28)",3
80,2541,80,"Decision (unanimous) (30–27, 30–27, 30–27)",3
2789,3091,3091,Submission (guillotine choke),1
2465,891,2465,"Decision (unanimous) (29–28, 29–28, 30–27)",3
2032,2015,2015,Submission (neck crank),1
2761,3206,2761,"Decision (split) (47–48, 48–47, 48–47)",5
2421,3237,2421,"Decision (split) (28–29, 29–28, 29–28)",3
2290,1134,2290,"Decision (unanimous) (30–27, 30–27, 30–27)",3
